pic_mean,pic_origin,RT,S,R,AC,s
1.081081081,NAPS,2.28,unpleasant,unpleasant,1,16 Germany
1.081081081,NAPS,0.933,unpleasant,unpleasant,1,40 Germany
1.081081081,NAPS,1.282,unpleasant,unpleasant,1,54 Germany
1.081081081,NAPS,1.343,unpleasant,unpleasant,1,4 Germany
1.081081081,NAPS,1.979,unpleasant,unpleasant,1,56 Germany
1.081081081,NAPS,2.344,unpleasant,unpleasant,1,14 Germany
1.081081081,NAPS,0.859,unpleasant,unpleasant,1,38 Germany
1.081081081,NAPS,1.468,unpleasant,unpleasant,1,36 Germany
1.081081081,NAPS,1.512,unpleasant,unpleasant,1,32 Germany
1.081081081,NAPS,0.777,unpleasant,unpleasant,1,76 Germany
1.081081081,NAPS,0.603,unpleasant,unpleasant,1,82 Germany
1.081081081,NAPS,1.364,unpleasant,unpleasant,1,46 Germany
1.081081081,NAPS,5.631,unpleasant,unpleasant,1,64 Germany
1.081081081,NAPS,1.685,unpleasant,unpleasant,1,8 Germany
1.081081081,NAPS,1.015,unpleasant,unpleasant,1,66 Germany
1.081081081,NAPS,1.113,unpleasant,unpleasant,1,58 Germany
1.081081081,NAPS,2.489,unpleasant,unpleasant,1,52 Germany
1.081081081,NAPS,2.288,unpleasant,unpleasant,1,74 Germany
1.081081081,NAPS,1.796,unpleasant,unpleasant,1,18 Germany
1.081081081,NAPS,1.127,unpleasant,unpleasant,1,44 Germany
1.081081081,NAPS,0.762,unpleasant,unpleasant,1,50 Germany
1.081081081,NAPS,1.166,unpleasant,unpleasant,1,78 Germany
1.081081081,NAPS,1.495,unpleasant,unpleasant,1,26 Germany
1.081081081,NAPS,1.087,unpleasant,unpleasant,1,30 Germany
1.081081081,NAPS,1.93,unpleasant,unpleasant,1,28 Germany
1.891891892,NAPS,2.498,unpleasant,unpleasant,1,46 Germany
1.891891892,NAPS,0.877,unpleasant,unpleasant,1,30 Germany
1.891891892,NAPS,0.858,unpleasant,unpleasant,1,28 Germany
1.891891892,NAPS,0.704,unpleasant,unpleasant,1,54 Germany
1.891891892,NAPS,0.958,unpleasant,pleasant,0,42 Germany
1.891891892,NAPS,5.305,unpleasant,unpleasant,1,74 Germany
1.891891892,NAPS,0.876,unpleasant,unpleasant,1,44 Germany
1.891891892,NAPS,3.042,unpleasant,unpleasant,1,64 Germany
1.891891892,NAPS,1.408,unpleasant,unpleasant,1,58 Germany
1.891891892,NAPS,1.005,unpleasant,unpleasant,1,26 Germany
1.891891892,NAPS,0.931,unpleasant,unpleasant,1,36 Germany
1.891891892,NAPS,1.375,unpleasant,unpleasant,1,18 Germany
1.891891892,NAPS,1.416,unpleasant,unpleasant,1,48 Germany
1.891891892,NAPS,1.986,unpleasant,unpleasant,1,76 Germany
1.891891892,NAPS,1.721,unpleasant,unpleasant,1,72 Germany
1.891891892,NAPS,1.192,unpleasant,unpleasant,1,32 Germany
1.891891892,NAPS,1.089,unpleasant,unpleasant,1,2 Germany
1.891891892,NAPS,0.895,unpleasant,unpleasant,1,68 Germany
1.891891892,NAPS,1.275,unpleasant,unpleasant,1,34 Germany
1.891891892,NAPS,2.577,unpleasant,unpleasant,1,12 Germany
1.891891892,NAPS,1.271,unpleasant,unpleasant,1,16 Germany
1.891891892,NAPS,2.217,unpleasant,pleasant,0,60 Germany
1.891891892,NAPS,0.708,unpleasant,unpleasant,1,78 Germany
1.891891892,NAPS,1.275,unpleasant,unpleasant,1,70 Germany
1.891891892,NAPS,1.181,unpleasant,unpleasant,1,20 Germany
1.891891892,NAPS,0.882,unpleasant,unpleasant,1,14 Germany
1.891891892,NAPS,1.089,unpleasant,unpleasant,1,40 Germany
1.891891892,NAPS,1.285,unpleasant,unpleasant,1,56 Germany
1.891891892,NAPS,0.657,unpleasant,unpleasant,1,22 Germany
1.891891892,NAPS,1.803,unpleasant,unpleasant,1,38 Germany
1.891891892,NAPS,1.255,unpleasant,unpleasant,1,66 Germany
1.891891892,NAPS,0.946,unpleasant,unpleasant,1,82 Germany
1.891891892,NAPS,0.97,unpleasant,unpleasant,1,6 Germany
1.891891892,NAPS,3.051,unpleasant,pleasant,0,52 Germany
1.891891892,NAPS,0.872,unpleasant,unpleasant,1,80 Germany
1.891891892,NAPS,0.709,unpleasant,unpleasant,1,10 Germany
1.891891892,NAPS,0.588,unpleasant,unpleasant,1,50 Germany
1.891891892,NAPS,1.597,unpleasant,unpleasant,1,4 Germany
1.891891892,NAPS,0.874,unpleasant,unpleasant,1,8 Germany
2.675675676,NAPS,0.669,unpleasant,unpleasant,1,78 Germany
2.675675676,NAPS,3.013,unpleasant,unpleasant,1,26 Germany
2.675675676,NAPS,1.069,unpleasant,unpleasant,1,22 Germany
2.675675676,NAPS,3.48,unpleasant,unpleasant,1,38 Germany
2.675675676,NAPS,1.522,unpleasant,unpleasant,1,6 Germany
2.675675676,NAPS,3.285,unpleasant,unpleasant,1,52 Germany
2.675675676,NAPS,0.841,unpleasant,unpleasant,1,16 Germany
2.675675676,NAPS,0.799,unpleasant,unpleasant,1,66 Germany
2.675675676,NAPS,1.143,unpleasant,pleasant,0,42 Germany
2.675675676,NAPS,1.123,unpleasant,unpleasant,1,56 Germany
2.675675676,NAPS,1.323,unpleasant,unpleasant,1,68 Germany
2.675675676,NAPS,0.613,unpleasant,unpleasant,1,54 Germany
2.675675676,NAPS,0.633,unpleasant,unpleasant,1,10 Germany
2.675675676,NAPS,0.726,unpleasant,unpleasant,1,30 Germany
2.675675676,NAPS,0.81,unpleasant,unpleasant,1,72 Germany
2.675675676,NAPS,0.766,unpleasant,unpleasant,1,50 Germany
2.675675676,NAPS,2.462,unpleasant,unpleasant,1,80 Germany
2.675675676,NAPS,0.964,unpleasant,unpleasant,1,14 Germany
2.675675676,NAPS,1.011,unpleasant,unpleasant,1,8 Germany
2.675675676,NAPS,2.128,unpleasant,pleasant,0,18 Germany
2.675675676,NAPS,1.721,unpleasant,unpleasant,1,76 Germany
2.675675676,NAPS,4.802,unpleasant,unpleasant,1,64 Germany
2.675675676,NAPS,2.087,unpleasant,unpleasant,1,20 Germany
2.675675676,NAPS,1.167,unpleasant,unpleasant,1,74 Germany
2.675675676,NAPS,0.665,unpleasant,unpleasant,1,40 Germany
2.675675676,NAPS,1.633,unpleasant,unpleasant,1,58 Germany
2.675675676,NAPS,0.958,unpleasant,unpleasant,1,48 Germany
2.675675676,NAPS,0.716,unpleasant,unpleasant,1,70 Germany
2.675675676,NAPS,1.345,unpleasant,unpleasant,1,46 Germany
2.675675676,NAPS,1.211,unpleasant,unpleasant,1,2 Germany
2.675675676,NAPS,1.394,unpleasant,pleasant,0,12 Germany
2.675675676,NAPS,2.466,unpleasant,unpleasant,1,4 Germany
2.675675676,NAPS,1.555,unpleasant,unpleasant,1,28 Germany
2.675675676,NAPS,1.13,unpleasant,unpleasant,1,44 Germany
2.675675676,NAPS,1.282,unpleasant,unpleasant,1,34 Germany
2.675675676,NAPS,0.979,unpleasant,unpleasant,1,36 Germany
2.675675676,NAPS,0.71,unpleasant,unpleasant,1,32 Germany
2.675675676,NAPS,2.425,unpleasant,pleasant,0,60 Germany
2.675675676,NAPS,0.794,unpleasant,unpleasant,1,82 Germany
2.243243243,NAPS,1.024,unpleasant,unpleasant,1,72 Germany
2.243243243,NAPS,1.795,unpleasant,unpleasant,1,16 Germany
2.243243243,NAPS,0.728,unpleasant,unpleasant,1,54 Germany
2.243243243,NAPS,0.854,unpleasant,unpleasant,1,22 Germany
2.243243243,NAPS,0.763,unpleasant,unpleasant,1,44 Germany
2.243243243,NAPS,2.095,unpleasant,unpleasant,1,18 Germany
2.243243243,NAPS,0.956,unpleasant,unpleasant,1,30 Germany
2.243243243,NAPS,1.269,unpleasant,unpleasant,1,70 Germany
2.243243243,NAPS,1.807,unpleasant,unpleasant,1,4 Germany
2.243243243,NAPS,1.251,unpleasant,unpleasant,1,36 Germany
2.243243243,NAPS,1.147,unpleasant,unpleasant,1,10 Germany
2.243243243,NAPS,1.708,unpleasant,unpleasant,1,26 Germany
2.243243243,NAPS,2.066,unpleasant,unpleasant,1,12 Germany
2.243243243,NAPS,1.738,unpleasant,unpleasant,1,56 Germany
2.243243243,NAPS,3.391,unpleasant,unpleasant,1,64 Germany
2.243243243,NAPS,1.012,unpleasant,unpleasant,1,40 Germany
2.243243243,NAPS,1.926,unpleasant,pleasant,0,60 Germany
2.243243243,NAPS,1.848,unpleasant,unpleasant,1,66 Germany
2.243243243,NAPS,1.639,unpleasant,unpleasant,1,32 Germany
2.243243243,NAPS,0.939,unpleasant,unpleasant,1,82 Germany
2.243243243,NAPS,1.114,unpleasant,unpleasant,1,76 Germany
2.243243243,NAPS,2.072,unpleasant,unpleasant,1,28 Germany
2.243243243,NAPS,1.272,unpleasant,unpleasant,1,34 Germany
2.243243243,NAPS,1.789,unpleasant,unpleasant,1,14 Germany
2.243243243,NAPS,2.231,unpleasant,unpleasant,1,6 Germany
2.243243243,NAPS,1.17,unpleasant,unpleasant,1,2 Germany
2.243243243,NAPS,1.282,unpleasant,unpleasant,1,50 Germany
2.243243243,NAPS,1.101,unpleasant,unpleasant,1,78 Germany
2.243243243,NAPS,1.37,unpleasant,unpleasant,1,38 Germany
2.243243243,NAPS,1.367,unpleasant,unpleasant,1,74 Germany
2.243243243,NAPS,2.044,unpleasant,unpleasant,1,20 Germany
2.243243243,NAPS,2.413,unpleasant,unpleasant,1,48 Germany
2.243243243,NAPS,1.135,unpleasant,unpleasant,1,80 Germany
2.243243243,NAPS,2.96,unpleasant,unpleasant,1,52 Germany
2.243243243,NAPS,1.375,unpleasant,unpleasant,1,42 Germany
2.243243243,NAPS,3.343,unpleasant,pleasant,0,58 Germany
2.243243243,NAPS,1.51,unpleasant,unpleasant,1,8 Germany
2.243243243,NAPS,1.013,unpleasant,unpleasant,1,46 Germany
5.432432432,NAPS,2.381,pleasant,unpleasant,0,70 Germany
5.432432432,NAPS,2.629,pleasant,pleasant,1,8 Germany
5.432432432,NAPS,2.059,pleasant,pleasant,1,14 Germany
5.432432432,NAPS,3.287,pleasant,unpleasant,0,34 Germany
5.432432432,NAPS,3.139,pleasant,pleasant,1,18 Germany
5.432432432,NAPS,1.645,pleasant,unpleasant,0,48 Germany
5.432432432,NAPS,2.506,pleasant,unpleasant,0,4 Germany
5.432432432,NAPS,0.804,pleasant,unpleasant,0,68 Germany
5.432432432,NAPS,1.587,pleasant,unpleasant,0,2 Germany
5.432432432,NAPS,1.165,pleasant,unpleasant,0,38 Germany
5.432432432,NAPS,1.423,pleasant,pleasant,1,82 Germany
5.432432432,NAPS,2.331,pleasant,unpleasant,0,6 Germany
5.432432432,NAPS,1.79,pleasant,pleasant,1,52 Germany
5.432432432,NAPS,1.746,pleasant,unpleasant,0,56 Germany
5.432432432,NAPS,0.96,pleasant,pleasant,1,46 Germany
5.432432432,NAPS,0.96,pleasant,pleasant,1,72 Germany
5.432432432,NAPS,1,pleasant,unpleasant,0,60 Germany
5.432432432,NAPS,1.701,pleasant,pleasant,1,32 Germany
5.432432432,NAPS,4.504,pleasant,unpleasant,0,28 Germany
5.432432432,NAPS,1.377,pleasant,pleasant,1,66 Germany
5.432432432,NAPS,2.303,pleasant,pleasant,1,12 Germany
5.432432432,NAPS,0.954,pleasant,pleasant,1,26 Germany
5.432432432,NAPS,1.641,pleasant,pleasant,1,20 Germany
5.432432432,NAPS,0.816,pleasant,pleasant,1,78 Germany
5.432432432,NAPS,0.784,pleasant,pleasant,1,30 Germany
5.432432432,NAPS,0.825,pleasant,unpleasant,0,40 Germany
5.432432432,NAPS,0.738,pleasant,unpleasant,0,10 Germany
5.432432432,NAPS,2.483,pleasant,unpleasant,0,36 Germany
5.432432432,NAPS,2.811,pleasant,unpleasant,0,16 Germany
5.432432432,NAPS,1.162,pleasant,unpleasant,0,74 Germany
5.432432432,NAPS,1.452,pleasant,pleasant,1,44 Germany
5.432432432,NAPS,2.237,pleasant,pleasant,1,50 Germany
5.432432432,NAPS,1.049,pleasant,pleasant,1,42 Germany
5.432432432,NAPS,0.52,pleasant,pleasant,1,54 Germany
5.432432432,NAPS,1.513,pleasant,unpleasant,0,58 Germany
5.432432432,NAPS,1.014,pleasant,pleasant,1,76 Germany
5.432432432,NAPS,2.716,pleasant,pleasant,1,64 Germany
5.432432432,NAPS,1.976,pleasant,unpleasant,0,22 Germany
5.432432432,NAPS,1.186,pleasant,pleasant,1,80 Germany
6.783783784,NAPS,0.984,pleasant,pleasant,1,28 Germany
6.783783784,NAPS,2.555,pleasant,pleasant,1,46 Germany
6.783783784,NAPS,1.13,pleasant,pleasant,1,40 Germany
6.783783784,NAPS,1.042,pleasant,pleasant,1,44 Germany
6.783783784,NAPS,0.728,pleasant,pleasant,1,30 Germany
6.783783784,NAPS,2.319,pleasant,pleasant,1,6 Germany
6.783783784,NAPS,2.348,pleasant,pleasant,1,36 Germany
6.783783784,NAPS,1.377,pleasant,unpleasant,0,22 Germany
6.783783784,NAPS,1.716,pleasant,pleasant,1,10 Germany
6.783783784,NAPS,2.165,pleasant,pleasant,1,70 Germany
6.783783784,NAPS,0.876,pleasant,unpleasant,0,38 Germany
6.783783784,NAPS,0.776,pleasant,pleasant,1,2 Germany
6.783783784,NAPS,1.416,pleasant,pleasant,1,56 Germany
6.783783784,NAPS,2.542,pleasant,pleasant,1,26 Germany
6.783783784,NAPS,1.881,pleasant,unpleasant,0,58 Germany
6.783783784,NAPS,1.07,pleasant,pleasant,1,42 Germany
6.783783784,NAPS,1.526,pleasant,pleasant,1,76 Germany
6.783783784,NAPS,1.01,pleasant,pleasant,1,20 Germany
6.783783784,NAPS,1.12,pleasant,pleasant,1,4 Germany
6.783783784,NAPS,1.512,pleasant,pleasant,1,72 Germany
6.783783784,NAPS,1.816,pleasant,unpleasant,0,32 Germany
6.783783784,NAPS,2.53,pleasant,pleasant,1,64 Germany
6.783783784,NAPS,1.404,pleasant,pleasant,1,48 Germany
6.783783784,NAPS,2.498,pleasant,pleasant,1,60 Germany
6.783783784,NAPS,4.874,pleasant,pleasant,1,34 Germany
6.783783784,NAPS,3.394,pleasant,pleasant,1,74 Germany
6.783783784,NAPS,0.923,pleasant,pleasant,1,16 Germany
6.783783784,NAPS,1.065,pleasant,pleasant,1,18 Germany
6.783783784,NAPS,0.661,pleasant,pleasant,1,78 Germany
6.783783784,NAPS,1.174,pleasant,pleasant,1,12 Germany
6.783783784,NAPS,2.071,pleasant,pleasant,1,68 Germany
6.783783784,NAPS,6.347,pleasant,pleasant,1,52 Germany
6.783783784,NAPS,1.384,pleasant,pleasant,1,66 Germany
6.783783784,NAPS,1.43,pleasant,pleasant,1,14 Germany
6.783783784,NAPS,1.126,pleasant,pleasant,1,80 Germany
6.783783784,NAPS,0.579,pleasant,pleasant,1,54 Germany
6.783783784,NAPS,0.621,pleasant,pleasant,1,8 Germany
6.783783784,NAPS,0.839,pleasant,unpleasant,0,50 Germany
6.783783784,NAPS,1.08,pleasant,pleasant,1,82 Germany
5.405405405,NAPS,1.677,pleasant,pleasant,1,42 Germany
5.405405405,NAPS,1.637,pleasant,pleasant,1,74 Germany
5.405405405,NAPS,0.879,pleasant,pleasant,1,30 Germany
5.405405405,NAPS,1.187,pleasant,pleasant,1,80 Germany
5.405405405,NAPS,2.378,pleasant,pleasant,1,36 Germany
5.405405405,NAPS,1.758,pleasant,unpleasant,0,58 Germany
5.405405405,NAPS,1.364,pleasant,pleasant,1,44 Germany
5.405405405,NAPS,1.5,pleasant,pleasant,1,4 Germany
5.405405405,NAPS,1.215,pleasant,pleasant,1,2 Germany
5.405405405,NAPS,1.304,pleasant,pleasant,1,8 Germany
5.405405405,NAPS,3.992,pleasant,unpleasant,0,68 Germany
5.405405405,NAPS,4.548,pleasant,unpleasant,0,28 Germany
5.405405405,NAPS,4.146,pleasant,pleasant,1,46 Germany
5.405405405,NAPS,5.393,pleasant,pleasant,1,18 Germany
5.405405405,NAPS,1.768,pleasant,pleasant,1,76 Germany
5.405405405,NAPS,4.236,pleasant,pleasant,1,32 Germany
5.405405405,NAPS,2.299,pleasant,unpleasant,0,56 Germany
5.405405405,NAPS,2.342,pleasant,unpleasant,0,6 Germany
5.405405405,NAPS,2.032,pleasant,unpleasant,0,34 Germany
5.405405405,NAPS,2.807,pleasant,pleasant,1,10 Germany
5.405405405,NAPS,3.458,pleasant,pleasant,1,20 Germany
5.405405405,NAPS,1.687,pleasant,unpleasant,0,22 Germany
5.405405405,NAPS,1.342,pleasant,pleasant,1,26 Germany
5.405405405,NAPS,1.412,pleasant,unpleasant,0,66 Germany
5.405405405,NAPS,0.702,pleasant,unpleasant,0,50 Germany
5.405405405,NAPS,1.734,pleasant,unpleasant,0,60 Germany
5.405405405,NAPS,1.364,pleasant,pleasant,1,82 Germany
5.405405405,NAPS,1.747,pleasant,pleasant,1,16 Germany
5.405405405,NAPS,2.283,pleasant,pleasant,1,52 Germany
5.405405405,NAPS,3.06,pleasant,unpleasant,0,38 Germany
5.405405405,NAPS,0.653,pleasant,pleasant,1,54 Germany
5.405405405,NAPS,0.891,pleasant,pleasant,1,72 Germany
5.405405405,NAPS,1.197,pleasant,pleasant,1,12 Germany
5.405405405,NAPS,1.831,pleasant,pleasant,1,40 Germany
5.405405405,NAPS,2.482,pleasant,unpleasant,0,14 Germany
5.405405405,NAPS,0.87,pleasant,unpleasant,0,48 Germany
5.405405405,NAPS,1.74,pleasant,unpleasant,0,78 Germany
5.405405405,NAPS,1.626,pleasant,pleasant,1,64 Germany
5.405405405,NAPS,1.798,pleasant,unpleasant,0,70 Germany
5.72972973,NAPS,1.093,pleasant,unpleasant,0,50 Germany
5.72972973,NAPS,1.657,pleasant,pleasant,1,6 Germany
5.72972973,NAPS,1.368,pleasant,pleasant,1,80 Germany
5.72972973,NAPS,1.409,pleasant,pleasant,1,28 Germany
5.72972973,NAPS,2.632,pleasant,unpleasant,0,14 Germany
5.72972973,NAPS,2.137,pleasant,pleasant,1,70 Germany
5.72972973,NAPS,1.162,pleasant,pleasant,1,68 Germany
5.72972973,NAPS,0.862,pleasant,unpleasant,0,10 Germany
5.72972973,NAPS,2.378,pleasant,pleasant,1,32 Germany
5.72972973,NAPS,1.095,pleasant,pleasant,1,72 Germany
5.72972973,NAPS,1.953,pleasant,unpleasant,0,22 Germany
5.72972973,NAPS,2.327,pleasant,pleasant,1,58 Germany
5.72972973,NAPS,1.837,pleasant,unpleasant,0,36 Germany
5.72972973,NAPS,1.374,pleasant,pleasant,1,8 Germany
5.72972973,NAPS,1.107,pleasant,pleasant,1,78 Germany
5.72972973,NAPS,1.406,pleasant,pleasant,1,64 Germany
5.72972973,NAPS,3.118,pleasant,pleasant,1,12 Germany
5.72972973,NAPS,1.155,pleasant,pleasant,1,66 Germany
5.72972973,NAPS,0.913,pleasant,unpleasant,0,38 Germany
5.72972973,NAPS,3.121,pleasant,pleasant,1,48 Germany
5.72972973,NAPS,1.334,pleasant,unpleasant,0,40 Germany
5.72972973,NAPS,1.699,pleasant,unpleasant,0,4 Germany
5.72972973,NAPS,0.965,pleasant,unpleasant,0,46 Germany
5.72972973,NAPS,3.183,pleasant,unpleasant,0,16 Germany
5.72972973,NAPS,5.013,pleasant,pleasant,1,52 Germany
5.72972973,NAPS,2.672,pleasant,pleasant,1,26 Germany
5.72972973,NAPS,1.085,pleasant,pleasant,1,18 Germany
5.72972973,NAPS,1.561,pleasant,unpleasant,0,56 Germany
5.72972973,NAPS,1.251,pleasant,unpleasant,0,74 Germany
5.72972973,NAPS,1.111,pleasant,pleasant,1,82 Germany
5.72972973,NAPS,1.227,pleasant,pleasant,1,60 Germany
5.72972973,NAPS,0.293,pleasant,unpleasant,0,42 Germany
5.72972973,NAPS,1.268,pleasant,pleasant,1,30 Germany
5.72972973,NAPS,4.924,pleasant,unpleasant,0,20 Germany
5.72972973,NAPS,0.76,pleasant,pleasant,1,2 Germany
5.72972973,NAPS,0.549,pleasant,pleasant,1,54 Germany
5.72972973,NAPS,2.168,pleasant,unpleasant,0,44 Germany
5.72972973,NAPS,0.814,pleasant,pleasant,1,76 Germany
6.567567568,NAPS,1.019,pleasant,pleasant,1,82 Germany
6.567567568,NAPS,2.613,pleasant,pleasant,1,72 Germany
6.567567568,NAPS,1.458,pleasant,pleasant,1,36 Germany
6.567567568,NAPS,0.695,pleasant,pleasant,1,30 Germany
6.567567568,NAPS,1.027,pleasant,pleasant,1,60 Germany
6.567567568,NAPS,5.425,pleasant,pleasant,1,34 Germany
6.567567568,NAPS,0.864,pleasant,unpleasant,0,38 Germany
6.567567568,NAPS,1.376,pleasant,pleasant,1,80 Germany
6.567567568,NAPS,2.138,pleasant,unpleasant,0,74 Germany
6.567567568,NAPS,1.139,pleasant,unpleasant,0,50 Germany
6.567567568,NAPS,1.237,pleasant,pleasant,1,68 Germany
6.567567568,NAPS,0.856,pleasant,pleasant,1,12 Germany
6.567567568,NAPS,1.058,pleasant,unpleasant,0,70 Germany
6.567567568,NAPS,0.573,pleasant,pleasant,1,44 Germany
6.567567568,NAPS,1.255,pleasant,pleasant,1,42 Germany
6.567567568,NAPS,1.238,pleasant,pleasant,1,76 Germany
6.567567568,NAPS,0.726,pleasant,pleasant,1,8 Germany
6.567567568,NAPS,1.091,pleasant,pleasant,1,64 Germany
6.567567568,NAPS,1.531,pleasant,unpleasant,0,46 Germany
6.567567568,NAPS,2.001,pleasant,pleasant,1,4 Germany
6.567567568,NAPS,0.659,pleasant,pleasant,1,78 Germany
6.567567568,NAPS,1.945,pleasant,pleasant,1,16 Germany
6.567567568,NAPS,1.583,pleasant,pleasant,1,26 Germany
6.567567568,NAPS,1.357,pleasant,pleasant,1,48 Germany
6.567567568,NAPS,1.84,pleasant,pleasant,1,20 Germany
6.567567568,NAPS,0.84,pleasant,pleasant,1,40 Germany
6.567567568,NAPS,5.815,pleasant,unpleasant,0,52 Germany
6.567567568,NAPS,3.377,pleasant,pleasant,1,58 Germany
6.567567568,NAPS,1.519,pleasant,pleasant,1,66 Germany
6.567567568,NAPS,1.173,pleasant,pleasant,1,6 Germany
6.567567568,NAPS,2.02,pleasant,pleasant,1,22 Germany
6.567567568,NAPS,2.324,pleasant,unpleasant,0,56 Germany
6.567567568,NAPS,1.157,pleasant,pleasant,1,18 Germany
6.567567568,NAPS,1.074,pleasant,pleasant,1,28 Germany
6.567567568,NAPS,0.821,pleasant,pleasant,1,2 Germany
6.567567568,NAPS,2.597,pleasant,pleasant,1,32 Germany
6.567567568,NAPS,0.525,pleasant,pleasant,1,54 Germany
6.567567568,NAPS,1.007,pleasant,pleasant,1,14 Germany
6.567567568,NAPS,1.412,pleasant,unpleasant,0,10 Germany
6.162162162,NAPS,1.67,pleasant,pleasant,1,44 Germany
6.162162162,NAPS,2.315,pleasant,pleasant,1,66 Germany
6.162162162,NAPS,1.469,pleasant,pleasant,1,40 Germany
6.162162162,NAPS,1.452,pleasant,pleasant,1,82 Germany
6.162162162,NAPS,1.997,pleasant,pleasant,1,14 Germany
6.162162162,NAPS,5.434,pleasant,pleasant,1,52 Germany
6.162162162,NAPS,3.854,pleasant,pleasant,1,38 Germany
6.162162162,NAPS,1.46,pleasant,pleasant,1,46 Germany
6.162162162,NAPS,1.067,pleasant,pleasant,1,76 Germany
6.162162162,NAPS,0.916,pleasant,pleasant,1,12 Germany
6.162162162,NAPS,6.085,pleasant,pleasant,1,18 Germany
6.162162162,NAPS,1.952,pleasant,pleasant,1,48 Germany
6.162162162,NAPS,0.749,pleasant,pleasant,1,54 Germany
6.162162162,NAPS,1.126,pleasant,pleasant,1,80 Germany
6.162162162,NAPS,2.83,pleasant,unpleasant,0,74 Germany
6.162162162,NAPS,1.44,pleasant,pleasant,1,68 Germany
6.162162162,NAPS,1.117,pleasant,pleasant,1,42 Germany
6.162162162,NAPS,3.841,pleasant,pleasant,1,32 Germany
6.162162162,NAPS,2.595,pleasant,unpleasant,0,56 Germany
6.162162162,NAPS,2.747,pleasant,pleasant,1,4 Germany
6.162162162,NAPS,2.963,pleasant,pleasant,1,28 Germany
6.162162162,NAPS,1.842,pleasant,pleasant,1,36 Germany
6.162162162,NAPS,2.429,pleasant,pleasant,1,58 Germany
6.162162162,NAPS,4.447,pleasant,pleasant,1,64 Germany
6.162162162,NAPS,1.069,pleasant,pleasant,1,30 Germany
6.162162162,NAPS,5.187,pleasant,pleasant,1,6 Germany
6.162162162,NAPS,0.769,pleasant,unpleasant,0,10 Germany
6.162162162,NAPS,3.589,pleasant,pleasant,1,8 Germany
6.162162162,NAPS,1.355,pleasant,pleasant,1,78 Germany
6.162162162,NAPS,2.58,pleasant,pleasant,1,16 Germany
6.162162162,NAPS,3.863,pleasant,unpleasant,0,34 Germany
6.162162162,NAPS,3.761,pleasant,pleasant,1,72 Germany
6.162162162,NAPS,1.088,pleasant,unpleasant,0,50 Germany
6.162162162,NAPS,0.98,pleasant,pleasant,1,2 Germany
6.162162162,NAPS,0.885,pleasant,unpleasant,0,20 Germany
6.162162162,NAPS,1.512,pleasant,pleasant,1,70 Germany
6.162162162,NAPS,2.848,pleasant,pleasant,1,60 Germany
6.162162162,NAPS,0.76,pleasant,pleasant,1,26 Germany
6.162162162,NAPS,1.357,pleasant,pleasant,1,22 Germany
2.72972973,NAPS,1.829,unpleasant,unpleasant,1,68 Germany
2.72972973,NAPS,1.129,unpleasant,unpleasant,1,6 Germany
2.72972973,NAPS,1.366,unpleasant,unpleasant,1,30 Germany
2.72972973,NAPS,1.019,unpleasant,unpleasant,1,78 Germany
2.72972973,NAPS,2.297,unpleasant,unpleasant,1,46 Germany
2.72972973,NAPS,4.312,unpleasant,pleasant,0,28 Germany
2.72972973,NAPS,1.126,unpleasant,unpleasant,1,14 Germany
